TimeStamp;Relative Time;srcIP;dstIP;srcPort;dstPort;ipLen;MMS Type;MMS Service;Invoke Id;Domain Id;Item Id;Object Class
15:46:51.36;361.678454000;192.168.1.51;192.168.1.11;102;64218;72;1;1;68;;;
15:46:51.36;361.679074000;192.168.1.11;192.168.1.51;64218;102;102;0;1;69;;;0
15:46:51.39;361.716148000;192.168.1.51;192.168.1.11;102;64218;214;1;1;69;;;
15:46:51.39;361.717156000;192.168.1.11;192.168.1.51;64218;102;127;0;1;70;;;0
15:46:51.43;361.755958000;192.168.1.51;192.168.1.11;102;64218;1316;1;1;70;;;
15:46:51.43;361.757211000;192.168.1.11;192.168.1.51;64218;102;128;0;1;71;;;0
15:46:51.47;361.789629000;192.168.1.51;192.168.1.11;102;64218;1014;1;1;71;;;
15:46:51.47;361.790183000;192.168.1.11;192.168.1.51;64218;102;129;0;1;72;;;0
15:46:51.50;361.823884000;192.168.1.51;192.168.1.11;102;64218;976;1;1;72;;;
15:46:51.50;361.824147000;192.168.1.11;192.168.1.51;64218;102;118;0;1;73;;;0
15:46:51.53;361.857611000;192.168.1.51;192.168.1.11;102;64218;997;1;1;73;;;
15:46:51.54;361.858127000;192.168.1.11;192.168.1.51;64218;102;136;0;1;74;;;0
15:46:51.57;361.891310000;192.168.1.51;192.168.1.11;102;64218;614;1;1;74;;;
15:46:51.57;361.892145000;192.168.1.11;192.168.1.51;64218;102;117;0;1;75;;;0
15:46:51.60;361.926385000;192.168.1.51;192.168.1.11;102;64218;812;1;1;75;;;
15:46:51.60;361.927123000;192.168.1.11;192.168.1.51;64218;102;123;0;1;76;;;0
15:46:51.64;361.959351000;192.168.1.51;192.168.1.11;102;64218;784;1;1;76;;;
15:46:51.64;361.960167000;192.168.1.11;192.168.1.51;64218;102;112;0;1;77;;;0
15:46:51.67;361.993218000;192.168.1.51;192.168.1.11;102;64218;715;1;1;77;;;
15:46:51.67;361.994119000;192.168.1.11;192.168.1.51;64218;102;127;0;1;78;;;0
15:46:51.71;362.028361000;192.168.1.51;192.168.1.11;102;64218;913;1;1;78;;;
15:46:51.71;362.029126000;192.168.1.11;192.168.1.51;64218;102;132;0;1;79;;;0
15:46:51.73;362.052696000;192.168.1.51;192.168.1.11;102;64218;1275;1;1;79;;;
15:46:51.74;362.064408000;192.168.1.11;192.168.1.51;64218;102;102;0;1;80;;;2
15:46:51.75;362.076476000;192.168.1.51;192.168.1.11;102;64218;72;1;1;80;;;
15:46:51.75;362.077035000;192.168.1.11;192.168.1.51;64218;102;102;0;1;81;;;0
15:46:51.78;362.107577000;192.168.1.51;192.168.1.11;102;64218;628;1;1;81;;;
15:46:51.79;362.108281000;192.168.1.11;192.168.1.51;64218;102;125;0;1;82;;;0
15:46:51.82;362.141818000;192.168.1.51;192.168.1.11;102;64218;735;1;1;82;;;
15:46:51.82;362.142164000;192.168.1.11;192.168.1.51;64218;102;123;0;1;83;;;0
15:46:51.85;362.174722000;192.168.1.51;192.168.1.11;102;64218;791;1;1;83;;;
15:46:51.85;362.175160000;192.168.1.11;192.168.1.51;64218;102;126;0;1;84;;;0
15:46:51.88;362.207591000;192.168.1.51;192.168.1.11;102;64218;700;1;1;84;;;
15:46:51.89;362.208144000;192.168.1.11;192.168.1.51;64218;102;124;0;1;85;;;0
15:46:51.92;362.240751000;192.168.1.51;192.168.1.11;102;64218;844;1;1;85;;;
15:46:51.92;362.241105000;192.168.1.11;192.168.1.51;64218;102;122;0;1;86;;;0
15:46:51.96;362.279367000;192.168.1.51;192.168.1.11;102;64218;1015;1;1;86;;;
15:46:51.96;362.280183000;192.168.1.11;192.168.1.51;64218;102;114;0;1;87;;;0
15:46:51.99;362.317523000;192.168.1.51;192.168.1.11;102;64218;1242;1;1;87;;;
15:46:52.00;362.318125000;192.168.1.11;192.168.1.51;64218;102;134;0;1;88;;;0
15:46:52.03;362.350587000;192.168.1.51;192.168.1.11;102;64218;972;1;1;88;;;
15:46:52.04;362.360131000;192.168.1.11;192.168.1.51;64218;102;86;0;1;89;;;2
15:46:52.05;362.372450000;192.168.1.51;192.168.1.11;102;64218;72;1;1;89;;;
15:46:52.05;362.373030000;192.168.1.11;192.168.1.51;64218;102;86;0;1;90;;;0
15:46:52.08;362.401702000;192.168.1.51;192.168.1.11;102;64218;554;1;1;90;;;
15:46:52.08;362.405811000;192.168.1.11;192.168.1.51;64218;102;100;0;1;91;;;2
15:46:52.09;362.414559000;192.168.1.51;192.168.1.11;102;64218;72;1;1;91;;;
15:46:52.09;362.415055000;192.168.1.11;192.168.1.51;64218;102;100;0;1;92;;;0
15:46:52.12;362.447992000;192.168.1.51;192.168.1.11;102;64218;1271;1;1;92;;;
15:46:52.13;362.449204000;192.168.1.11;192.168.1.51;64218;102;123;0;1;93;;;0
15:46:52.16;362.482188000;192.168.1.51;192.168.1.11;102;64218;856;1;1;93;;;
15:46:52.16;362.483150000;192.168.1.11;192.168.1.51;64218;102;127;0;1;94;;;0
15:46:52.18;362.499401000;192.168.1.51;192.168.1.11;102;64218;480;1;1;94;;;
15:46:52.18;362.504721000;192.168.1.11;192.168.1.51;64218;102;87;0;1;95;;;2
15:46:52.19;362.517975000;192.168.1.51;192.168.1.11;102;64218;72;1;1;95;;;
15:46:52.20;362.519054000;192.168.1.11;192.168.1.51;64218;102;87;0;1;96;;;0
15:46:52.24;362.558195000;192.168.1.51;192.168.1.11;102;64218;948;1;1;96;;;
15:46:52.24;362.559088000;192.168.1.11;192.168.1.51;64218;102;105;0;1;97;;;0
15:46:52.27;362.591615000;192.168.1.51;192.168.1.11;102;64218;799;1;1;97;;;
15:46:52.27;362.592059000;192.168.1.11;192.168.1.51;64218;102;109;0;1;98;;;0
15:46:52.30;362.618214000;192.168.1.51;192.168.1.11;102;64218;89;1;1;98;;;
15:46:52.30;362.623921000;192.168.1.11;192.168.1.51;64218;102;86;0;1;99;;;2
15:46:52.32;362.638624000;192.168.1.51;192.168.1.11;102;64218;86;1;1;99;;;
15:46:52.32;362.639069000;192.168.1.11;192.168.1.51;64218;102;95;0;12;100;T112BCUUD1;LLN0$Dataset;
15:46:52.33;362.652777000;192.168.1.51;192.168.1.11;102;64218;535;1;12;100;T112BCUUD1,T112BCUUD1;;
15:46:52.33;362.653132000;192.168.1.11;192.168.1.51;64218;102;86;0;1;101;;;0
15:46:52.36;362.684691000;192.168.1.51;192.168.1.11;102;64218;825;1;1;101;;;
15:46:52.36;362.685211000;192.168.1.11;192.168.1.51;64218;102;110;0;1;102;;;0
15:46:52.39;362.717051000;192.168.1.51;192.168.1.11;102;64218;935;1;1;102;;;
15:46:52.40;362.718130000;192.168.1.11;192.168.1.51;64218;102;112;0;1;103;;;0
15:46:52.42;362.739923000;192.168.1.51;192.168.1.11;102;64218;1011;1;1;103;;;
15:46:52.42;362.744957000;192.168.1.11;192.168.1.51;64218;102;86;0;1;104;;;2
15:46:52.44;362.759429000;192.168.1.51;192.168.1.11;102;64218;72;1;1;104;;;
15:46:52.44;362.760062000;192.168.1.11;192.168.1.51;64218;102;86;0;1;105;;;0
15:46:52.47;362.790003000;192.168.1.51;192.168.1.11;102;64218;363;1;1;105;;;
15:46:52.47;362.791086000;192.168.1.11;192.168.1.51;64218;102;106;0;1;106;;;0
15:46:52.49;362.812839000;192.168.1.51;192.168.1.11;102;64218;1048;1;1;106;;;
15:46:52.49;362.817385000;192.168.1.11;192.168.1.51;64218;102;86;0;1;107;;;2
15:46:52.51;362.830540000;192.168.1.51;192.168.1.11;102;64218;72;1;1;107;;;
15:46:52.51;362.830999000;192.168.1.11;192.168.1.51;64218;102;86;0;1;108;;;0
15:46:52.54;362.865346000;192.168.1.51;192.168.1.11;102;64218;1310;1;1;108;;;
15:46:52.54;362.866108000;192.168.1.11;192.168.1.51;64218;102;107;0;1;109;;;0
15:46:52.57;362.889564000;192.168.1.51;192.168.1.11;102;64218;1073;1;1;109;;;
15:46:52.57;362.894122000;192.168.1.11;192.168.1.51;64218;102;86;0;1;110;;;2
15:46:52.58;362.906298000;192.168.1.51;192.168.1.11;102;64218;72;1;1;110;;;
15:46:52.58;362.907042000;192.168.1.11;192.168.1.51;64218;102;86;0;1;111;;;0
15:46:52.61;362.928395000;192.168.1.51;192.168.1.11;102;64218;1079;1;1;111;;;
15:46:52.61;362.932357000;192.168.1.11;192.168.1.51;64218;102;86;0;1;112;;;2
15:46:52.62;362.946246000;192.168.1.51;192.168.1.11;102;64218;72;1;1;112;;;
15:46:52.62;362.947089000;192.168.1.11;192.168.1.51;64218;102;86;0;1;113;;;0
15:46:52.65;362.971456000;192.168.1.51;192.168.1.11;102;64218;1273;1;1;113;;;
15:46:52.66;362.985103000;192.168.1.11;192.168.1.51;64218;102;86;0;1;114;;;2
15:46:52.67;362.996365000;192.168.1.51;192.168.1.11;102;64218;72;1;1;114;;;
15:46:52.67;362.997063000;192.168.1.11;192.168.1.51;64218;102;86;0;1;115;;;0
15:46:52.71;363.028563000;192.168.1.51;192.168.1.11;102;64218;811;1;1;115;;;
15:46:52.71;363.028993000;192.168.1.11;192.168.1.51;64218;102;105;0;1;116;;;0
15:46:52.72;363.045716000;192.168.1.51;192.168.1.11;102;64218;348;1;1;116;;;
15:46:52.73;363.049851000;192.168.1.11;192.168.1.51;64218;102;86;0;1;117;;;2
15:46:52.74;363.067575000;192.168.1.51;192.168.1.11;102;64218;72;1;1;117;;;
15:46:52.75;363.068081000;192.168.1.11;192.168.1.51;64218;102;86;0;1;118;;;0
15:46:52.77;363.097877000;192.168.1.51;192.168.1.11;102;64218;800;1;1;118;;;
15:46:52.78;363.098060000;192.168.1.11;192.168.1.51;64218;102;104;0;1;119;;;0
15:46:52.79;363.114682000;192.168.1.51;192.168.1.11;102;64218;412;1;1;119;;;
15:46:52.80;363.118822000;192.168.1.11;192.168.1.51;64218;102;86;0;1;120;;;2
15:46:52.81;363.132946000;192.168.1.51;192.168.1.11;102;64218;72;1;1;120;;;
15:46:52.81;363.134070000;192.168.1.11;192.168.1.51;64218;102;86;0;1;121;;;0
15:46:52.84;363.165208000;192.168.1.51;192.168.1.11;102;64218;807;1;1;121;;;
15:46:52.84;363.166073000;192.168.1.11;192.168.1.51;64218;102;92;0;1;122;;;0
15:46:52.86;363.182337000;192.168.1.51;192.168.1.11;102;64218;495;1;1;122;;;
15:46:52.86;363.187058000;192.168.1.11;192.168.1.51;64218;102;88;0;1;123;;;2
15:46:52.88;363.201459000;192.168.1.51;192.168.1.11;102;64218;72;1;1;123;;;
15:46:52.88;363.202101000;192.168.1.11;192.168.1.51;64218;102;88;0;1;124;;;0
15:46:52.91;363.235706000;192.168.1.51;192.168.1.11;102;64218;606;1;1;124;;;
15:46:52.91;363.236071000;192.168.1.11;192.168.1.51;64218;102;102;0;1;125;;;0
15:46:52.95;363.272101000;192.168.1.51;192.168.1.11;102;64218;988;1;1;125;;;
15:46:52.95;363.277597000;192.168.1.11;192.168.1.51;64218;102;100;0;1;126;;;2
15:46:52.97;363.291187000;192.168.1.51;192.168.1.11;102;64218;72;1;1;126;;;
15:46:52.97;363.292287000;192.168.1.11;192.168.1.51;64218;102;100;0;1;127;;;0
15:46:52.97;363.294295000;192.168.1.11;192.168.1.61;49621;102;78;0;1;723108;;;9
15:46:52.97;363.297110000;192.168.1.61;192.168.1.11;102;49621;141;1;1;723108;;;
15:46:53.00;363.327091000;192.168.1.51;192.168.1.11;102;64218;41;1;1;127;;;
15:46:53.01;363.328192000;192.168.1.11;192.168.1.51;64218;102;125;0;1;128;;;0
15:46:53.04;363.367898000;192.168.1.51;192.168.1.11;102;64218;1425;1;1;128;;;
15:46:53.05;363.368331000;192.168.1.11;192.168.1.51;64218;102;129;0;1;129;;;0
15:46:53.08;363.407968000;192.168.1.51;192.168.1.11;102;64218;156;1;1;129;;;
15:46:53.09;363.409239000;192.168.1.11;192.168.1.51;64218;102;137;0;1;130;;;0
15:46:53.13;363.448262000;192.168.1.51;192.168.1.11;102;64218;290;1;1;130;;;
15:46:53.13;363.449277000;192.168.1.11;192.168.1.51;64218;102;125;0;1;131;;;0
15:46:53.17;363.489130000;192.168.1.51;192.168.1.11;102;64218;1152;1;1;131;;;
15:46:53.17;363.490353000;192.168.1.11;192.168.1.51;64218;102;137;0;1;132;;;0
15:46:53.20;363.521188000;192.168.1.51;192.168.1.11;102;64218;786;1;1;132;;;
15:46:53.21;363.529175000;192.168.1.11;192.168.1.51;64218;102;107;0;1;133;;;2
15:46:53.22;363.541132000;192.168.1.51;192.168.1.11;102;64218;73;1;1;133;;;
15:46:53.22;363.542056000;192.168.1.11;192.168.1.51;64218;102;107;0;1;134;;;0
15:46:53.26;363.579469000;192.168.1.51;192.168.1.11;102;64218;1156;1;1;134;;;
15:46:53.26;363.580271000;192.168.1.11;192.168.1.51;64218;102;132;0;1;135;;;0
15:46:53.29;363.616731000;192.168.1.51;192.168.1.11;102;64218;1403;1;1;135;;;
15:46:53.29;363.617204000;192.168.1.11;192.168.1.51;64218;102;140;0;1;136;;;0
15:46:53.33;363.653684000;192.168.1.51;192.168.1.11;102;64218;1228;1;1;136;;;
15:46:53.33;363.654293000;192.168.1.11;192.168.1.51;64218;102;131;0;1;137;;;0
15:46:53.37;363.692404000;192.168.1.51;192.168.1.11;102;64218;1453;1;1;137;;;
15:46:53.37;363.693239000;192.168.1.11;192.168.1.51;64218;102;144;0;1;138;;;0
15:46:53.41;363.732335000;192.168.1.51;192.168.1.11;102;64218;177;1;1;138;;;
15:46:53.41;363.733279000;192.168.1.11;192.168.1.51;64218;102;132;0;1;139;;;0
15:46:53.41;363.734273000;192.168.1.11;192.168.1.51;49622;102;78;0;1;723109;;;9
15:46:53.44;363.758045000;192.168.1.51;192.168.1.11;102;64218;640;1;1;139;;;
15:46:53.44;363.765226000;192.168.1.11;192.168.1.51;64218;102;104;0;1;140;;;2
15:46:53.45;363.771229000;192.168.1.51;192.168.1.11;102;49622;556;1;1;723109;;;
15:46:53.45;363.777461000;192.168.1.51;192.168.1.11;102;64218;73;1;1;140;;;
15:46:53.45;363.777986000;192.168.1.11;192.168.1.51;64218;102;104;0;1;141;;;0
15:46:53.49;363.809664000;192.168.1.51;192.168.1.11;102;64218;785;1;1;141;;;
15:46:53.49;363.810188000;192.168.1.11;192.168.1.51;64218;102;132;0;1;142;;;0
15:46:53.50;363.827740000;192.168.1.51;192.168.1.11;102;64218;651;1;1;142;;;
15:46:53.73;364.054113000;192.168.1.11;192.168.1.51;64218;102;101;0;6;143;T112BCUUD6;USER1$CO$CtlVal;
15:46:53.75;364.070625000;192.168.1.51;192.168.1.11;102;64218;465;1;6;143;;;
15:46:53.75;364.071364000;192.168.1.11;192.168.1.51;64218;102;107;0;4;144;T112BCUUD6;USER1$CO$CtlVal;
15:46:53.77;364.090658000;192.168.1.51;192.168.1.11;102;64218;195;1;4;144;;;
15:46:53.83;364.157282000;192.168.1.12;192.168.1.51;35347;102;78;0;1;138613;;;9
15:46:53.85;364.170959000;192.168.1.51;192.168.1.12;102;35347;556;1;1;138613;;;
15:46:54.83;365.157392000;192.168.1.11;192.168.1.52;49623;102;78;0;1;723110;;;9
15:46:54.85;365.170507000;192.168.1.52;192.168.1.11;102;49623;564;1;1;723110;;;
15:46:55.86;366.187345000;192.168.1.12;192.168.1.52;35091;102;78;0;1;138614;;;9
15:46:55.88;366.201369000;192.168.1.52;192.168.1.12;102;35091;564;1;1;138614;;;
15:46:58.00;368.321430000;192.168.1.11;192.168.1.61;49621;102;78;0;1;723111;;;9
15:46:58.00;368.324232000;192.168.1.61;192.168.1.11;102;49621;141;1;1;723111;;;
15:46:58.54;368.864181000;192.168.1.11;192.168.1.51;49622;102;78;0;1;723112;;;9
15:46:58.55;368.877692000;192.168.1.51;192.168.1.11;102;49622;556;1;1;723112;;;
15:46:59.86;370.180158000;192.168.1.11;192.168.1.51;64218;102;105;0;6;145;T112BCUTap1;REGYLTC1$CO$TapChg;
15:46:59.86;370.180462000;192.168.1.11;192.168.1.52;49623;102;78;0;1;723113;;;9
15:46:59.87;370.193037000;192.168.1.51;192.168.1.11;102;64218;468;1;6;145;;;
15:46:59.87;370.193653000;192.168.1.11;192.168.1.51;64218;102;111;0;4;146;T112BCUTap1;REGYLTC1$CO$TapChg;
15:46:59.87;370.196602000;192.168.1.52;192.168.1.11;102;49623;564;1;1;723113;;;
15:46:59.89;370.214746000;192.168.1.51;192.168.1.11;102;64218;169;1;4;146;;;
15:46:59.89;370.215760000;192.168.1.11;192.168.1.51;64218;102;105;0;6;147;T112BCUTap1;REGYLTC1$ST$TapChg;
15:46:59.90;370.227012000;192.168.1.51;192.168.1.11;102;64218;226;1;6;147;;;
15:46:59.90;370.227431000;192.168.1.11;192.168.1.51;64218;102;111;0;4;148;T112BCUTap1;REGYLTC1$ST$TapChg;
15:46:59.92;370.242684000;192.168.1.51;192.168.1.11;102;64218;115;1;4;148;;;
15:46:59.92;370.245782000;192.168.1.11;192.168.1.51;64218;102;105;0;6;149;T112BCUTap1;REGYLTC1$CF$TapChg;
15:46:59.93;370.255187000;192.168.1.51;192.168.1.11;102;64218;148;1;6;149;;;
15:46:59.93;370.256422000;192.168.1.11;192.168.1.51;64218;102;111;0;4;150;T112BCUTap1;REGYLTC1$CF$TapChg;
15:46:59.95;370.269797000;192.168.1.51;192.168.1.11;102;64218;85;1;4;150;;;
15:46:59.97;370.293429000;192.168.1.11;192.168.1.51;64218;102;116;0;6;151;T112BCUPowS_MeasPointI3ph1;I_SPSQ1$CO$Mod;
15:46:59.98;370.307181000;192.168.1.51;192.168.1.11;102;64218;208;1;6;151;;;
15:46:59.99;370.308640000;192.168.1.11;192.168.1.51;64218;102;122;0;4;152;T112BCUPowS_MeasPointI3ph1;I_SPSQ1$CO$Mod;
15:47:00.00;370.322723000;192.168.1.51;192.168.1.11;102;64218;104;1;4;152;;;
15:47:00.00;370.324580000;192.168.1.11;192.168.1.51;64218;102;116;0;6;153;T112BCUPowS_MeasPointI3ph1;I_SPSQ1$ST$Mod;
15:47:00.01;370.335720000;192.168.1.51;192.168.1.11;102;64218;171;1;6;153;;;
15:47:00.01;370.336436000;192.168.1.11;192.168.1.51;64218;102;122;0;4;154;T112BCUPowS_MeasPointI3ph1;I_SPSQ1$ST$Mod;
15:47:00.03;370.351370000;192.168.1.51;192.168.1.11;102;64218;107;1;4;154;;;
15:47:00.03;370.352807000;192.168.1.11;192.168.1.51;64218;102;116;0;6;155;T112BCUPowS_MeasPointI3ph1;I_SPSQ1$CF$Mod;
15:47:00.04;370.364663000;192.168.1.51;192.168.1.11;102;64218;94;1;6;155;;;
15:47:00.04;370.365355000;192.168.1.11;192.168.1.51;64218;102;122;0;4;156;T112BCUPowS_MeasPointI3ph1;I_SPSQ1$CF$Mod;
15:47:00.06;370.378377000;192.168.1.51;192.168.1.11;102;64218;75;1;4;156;;;
15:47:00.06;370.379555000;192.168.1.11;192.168.1.51;64218;102;103;0;6;157;T112BCUVI3p1;CF_SBWI1$CO$Mod;
15:47:00.07;370.390604000;192.168.1.51;192.168.1.11;102;64218;208;1;6;157;;;
15:47:00.07;370.391310000;192.168.1.11;192.168.1.51;64218;102;109;0;4;158;T112BCUVI3p1;CF_SBWI1$CO$Mod;
15:47:00.08;370.406418000;192.168.1.51;192.168.1.11;102;64218;104;1;4;158;;;
15:47:00.08;370.407364000;192.168.1.11;192.168.1.51;64218;102;103;0;6;159;T112BCUVI3p1;CF_SBWI1$ST$Mod;
15:47:00.10;370.418921000;192.168.1.51;192.168.1.11;102;64218;171;1;6;159;;;
15:47:00.10;370.419286000;192.168.1.11;192.168.1.51;64218;102;109;0;4;160;T112BCUVI3p1;CF_SBWI1$ST$Mod;
15:47:00.11;370.434321000;192.168.1.51;192.168.1.11;102;64218;107;1;4;160;;;
15:47:00.11;370.435426000;192.168.1.11;192.168.1.51;64218;102;103;0;6;161;T112BCUVI3p1;CF_SBWI1$CF$Mod;
15:47:00.12;370.447323000;192.168.1.51;192.168.1.11;102;64218;94;1;6;161;;;
15:47:00.13;370.448333000;192.168.1.11;192.168.1.51;64218;102;109;0;4;162;T112BCUVI3p1;CF_SBWI1$CF$Mod;
15:47:00.14;370.459991000;192.168.1.51;192.168.1.11;102;64218;75;1;4;162;;;
15:47:00.14;370.461584000;192.168.1.11;192.168.1.51;64218;102;100;0;6;163;T112BCUUD8;GGIO1$CO$SPC01;
15:47:00.15;370.474151000;192.168.1.51;192.168.1.11;102;64218;465;1;6;163;;;
15:47:00.15;370.475457000;192.168.1.11;192.168.1.51;64218;102;106;0;4;164;T112BCUUD8;GGIO1$CO$SPC01;
15:47:00.17;370.494639000;192.168.1.51;192.168.1.11;102;64218;166;1;4;164;;;
15:47:00.17;370.495630000;192.168.1.11;192.168.1.51;64218;102;100;0;6;165;T112BCUUD8;GGIO1$ST$SPC01;
15:47:00.18;370.506884000;192.168.1.51;192.168.1.11;102;64218;186;1;6;165;;;
15:47:00.18;370.507284000;192.168.1.11;192.168.1.51;64218;102;106;0;4;166;T112BCUUD8;GGIO1$ST$SPC01;
15:47:00.20;370.521607000;192.168.1.51;192.168.1.11;102;64218;103;1;4;166;;;
15:47:00.20;370.522434000;192.168.1.11;192.168.1.51;64218;102;100;0;6;167;T112BCUUD8;GGIO1$CF$SPC01;
15:47:00.21;370.535919000;192.168.1.51;192.168.1.11;102;64218;219;1;6;167;;;
15:47:00.21;370.536284000;192.168.1.11;192.168.1.51;64218;102;106;0;4;168;T112BCUUD8;GGIO1$CF$SPC01;
15:47:00.23;370.553768000;192.168.1.51;192.168.1.11;102;64218;97;1;4;168;;;
15:47:00.23;370.554638000;192.168.1.11;192.168.1.51;64218;102;102;0;6;169;T112BCUUD7;USER1$CO$TapChg1;
15:47:00.25;370.568133000;192.168.1.51;192.168.1.11;102;64218;465;1;6;169;;;
15:47:00.25;370.569415000;192.168.1.11;192.168.1.51;64218;102;108;0;4;170;T112BCUUD7;USER1$CO$TapChg1;
15:47:00.27;370.588581000;192.168.1.51;192.168.1.11;102;64218;166;1;4;170;;;
15:47:00.27;370.589680000;192.168.1.11;192.168.1.51;64218;102;102;0;6;171;T112BCUUD7;USER1$ST$TapChg1;
15:47:00.28;370.601732000;192.168.1.51;192.168.1.11;102;64218;187;1;6;171;;;
15:47:00.28;370.602285000;192.168.1.11;192.168.1.51;64218;102;108;0;4;172;T112BCUUD7;USER1$ST$TapChg1;
15:47:00.29;370.617923000;192.168.1.51;192.168.1.11;102;64218;104;1;4;172;;;
15:47:00.30;370.618409000;192.168.1.11;192.168.1.51;64218;102;102;0;6;173;T112BCUUD7;USER1$CF$TapChg1;
15:47:00.31;370.631768000;192.168.1.51;192.168.1.11;102;64218;219;1;6;173;;;
15:47:00.31;370.632298000;192.168.1.11;192.168.1.51;64218;102;108;0;4;174;T112BCUUD7;USER1$CF$TapChg1;
15:47:00.32;370.647641000;192.168.1.51;192.168.1.11;102;64218;97;1;4;174;;;
15:47:00.33;370.648798000;192.168.1.11;192.168.1.51;64218;102;116;0;6;175;T112BCUPowS_MeasPointV3ph1;U_SSYM1$CO$Mod;
15:47:00.34;370.659505000;192.168.1.51;192.168.1.11;102;64218;208;1;6;175;;;
15:47:00.34;370.660501000;192.168.1.11;192.168.1.51;64218;102;122;0;4;176;T112BCUPowS_MeasPointV3ph1;U_SSYM1$CO$Mod;
15:47:00.35;370.675351000;192.168.1.51;192.168.1.11;102;64218;104;1;4;176;;;
15:47:00.35;370.676507000;192.168.1.11;192.168.1.51;64218;102;116;0;6;177;T112BCUPowS_MeasPointV3ph1;U_SSYM1$ST$Mod;
15:47:00.37;370.688358000;192.168.1.51;192.168.1.11;102;64218;171;1;6;177;;;
15:47:00.37;370.689400000;192.168.1.11;192.168.1.51;64218;102;122;0;4;178;T112BCUPowS_MeasPointV3ph1;U_SSYM1$ST$Mod;
15:47:00.38;370.703901000;192.168.1.51;192.168.1.11;102;64218;107;1;4;178;;;
15:47:00.38;370.705452000;192.168.1.11;192.168.1.51;64218;102;116;0;6;179;T112BCUPowS_MeasPointV3ph1;U_SSYM1$CF$Mod;
15:47:00.39;370.716346000;192.168.1.51;192.168.1.11;102;64218;94;1;6;179;;;
15:47:00.39;370.717450000;192.168.1.11;192.168.1.51;64218;102;122;0;4;180;T112BCUPowS_MeasPointV3ph1;U_SSYM1$CF$Mod;
15:47:00.41;370.730367000;192.168.1.51;192.168.1.11;102;64218;75;1;4;180;;;
15:47:00.41;370.732754000;192.168.1.11;192.168.1.51;64218;102;101;0;6;181;T112BCUUD6;USER1$CO$CtlVal;
15:47:00.42;370.744501000;192.168.1.51;192.168.1.11;102;64218;465;1;6;181;;;
15:47:00.42;370.745408000;192.168.1.11;192.168.1.51;64218;102;107;0;4;182;T112BCUUD6;USER1$CO$CtlVal;
15:47:00.44;370.764532000;192.168.1.51;192.168.1.11;102;64218;195;1;4;182;;;
15:47:00.44;370.766217000;192.168.1.11;192.168.1.51;64218;102;101;0;6;183;T112BCUUD6;USER1$ST$CtlVal;
15:47:00.46;370.780553000;192.168.1.51;192.168.1.11;102;64218;187;1;6;183;;;
15:47:00.46;370.781367000;192.168.1.11;192.168.1.51;64218;102;107;0;4;184;T112BCUUD6;USER1$ST$CtlVal;
15:47:00.47;370.796430000;192.168.1.51;192.168.1.11;102;64218;168;1;4;184;;;
15:47:00.47;370.797404000;192.168.1.11;192.168.1.51;64218;102;101;0;6;185;T112BCUUD6;USER1$CF$CtlVal;
15:47:00.49;370.808853000;192.168.1.51;192.168.1.11;102;64218;219;1;6;185;;;
15:47:00.49;370.809381000;192.168.1.11;192.168.1.51;64218;102;107;0;4;186;T112BCUUD6;USER1$CF$CtlVal;
15:47:00.50;370.825778000;192.168.1.51;192.168.1.11;102;64218;97;1;4;186;;;
15:47:00.50;370.826667000;192.168.1.11;192.168.1.51;64218;102;105;0;6;187;T112BCUApplication;LLN0$CO$Mod;
15:47:00.52;370.840701000;192.168.1.51;192.168.1.11;102;64218;208;1;6;187;;;
15:47:00.52;370.841440000;192.168.1.11;192.168.1.51;64218;102;111;0;4;188;T112BCUApplication;LLN0$CO$Mod;
15:47:00.53;370.856688000;192.168.1.51;192.168.1.11;102;64218;104;1;4;188;;;
15:47:00.53;370.857407000;192.168.1.11;192.168.1.51;64218;102;105;0;6;189;T112BCUApplication;LLN0$ST$Mod;
15:47:00.55;370.869823000;192.168.1.51;192.168.1.11;102;64218;171;1;6;189;;;
15:47:00.55;370.870407000;192.168.1.11;192.168.1.51;64218;102;111;0;4;190;T112BCUApplication;LLN0$ST$Mod;
15:47:00.56;370.885366000;192.168.1.51;192.168.1.11;102;64218;107;1;4;190;;;
15:47:00.56;370.886434000;192.168.1.11;192.168.1.51;64218;102;105;0;6;191;T112BCUApplication;LLN0$CF$Mod;
15:47:00.57;370.897580000;192.168.1.51;192.168.1.11;102;64218;94;1;6;191;;;
15:47:00.58;370.898360000;192.168.1.11;192.168.1.51;64218;102;111;0;4;192;T112BCUApplication;LLN0$CF$Mod;
15:47:00.59;370.911769000;192.168.1.51;192.168.1.11;102;64218;75;1;4;192;;;
15:47:00.59;370.912621000;192.168.1.11;192.168.1.51;64218;102;118;0;6;193;T112BCURec_FaultRecorder;DEF_RDRE1$CO$MemRs;
15:47:00.60;370.924435000;192.168.1.51;192.168.1.11;102;64218;207;1;6;193;;;
15:47:00.60;370.925548000;192.168.1.11;192.168.1.51;64218;102;124;0;4;194;T112BCURec_FaultRecorder;DEF_RDRE1$CO$MemRs;
15:47:00.62;370.943955000;192.168.1.51;192.168.1.11;102;64218;104;1;4;194;;;
15:47:00.62;370.944510000;192.168.1.11;192.168.1.51;64218;102;118;0;6;195;T112BCURec_FaultRecorder;DEF_RDRE1$ST$MemRs;
15:47:00.63;370.955913000;192.168.1.51;192.168.1.11;102;64218;170;1;6;195;;;
