TimeStamp;Relative Time;srcIP;dstIP;srcPort;dstPort;ipLen;MMS Type;MMS Service;Invoke Id;Domain Id;Item Id;Object Class
14:27:53.45;183.451791000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137675;;;
14:27:55.10;185.103803000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720272;;;9
14:27:55.10;185.106604000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720272;;;
14:27:55.65;185.654733000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720273;;;9
14:27:55.66;185.668062000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720273;;;
14:27:56.74;186.742778000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720274;;;9
14:27:56.75;186.756363000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720274;;;
14:28:00.04;190.038959000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137676;;;9
14:28:00.05;190.051269000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137676;;;
14:28:00.13;190.131962000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720275;;;9
14:28:00.13;190.135085000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720275;;;
14:28:00.67;190.675965000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720276;;;9
14:28:00.69;190.689335000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720276;;;
14:28:01.77;191.769051000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720277;;;9
14:28:01.78;191.782614000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720277;;;
14:28:03.46;193.467106000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137677;;;9
14:28:03.48;193.480827000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137677;;;
14:28:05.15;195.155170000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720278;;;9
14:28:05.15;195.157912000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720278;;;
14:28:05.69;195.697184000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720279;;;9
14:28:05.71;195.710292000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720279;;;
14:28:06.79;196.790547000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720280;;;9
14:28:06.80;196.804167000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720280;;;
14:28:10.07;200.068462000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137678;;;9
14:28:10.08;200.081977000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137678;;;
14:28:10.17;200.173855000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720281;;;9
14:28:10.17;200.176691000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720281;;;
14:28:10.72;200.720502000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720282;;;9
14:28:10.73;200.733362000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720282;;;
14:28:11.81;201.814453000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720283;;;9
14:28:11.82;201.827590000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720283;;;
14:28:13.50;203.502587000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137679;;;9
14:28:13.51;203.516551000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137679;;;
14:28:15.19;205.198028000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720284;;;9
14:28:15.20;205.200837000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720284;;;
14:28:15.74;205.747712000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720285;;;9
14:28:15.76;205.763802000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720285;;;
14:28:16.83;206.837947000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720286;;;9
14:28:16.85;206.850411000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720286;;;
14:28:20.08;210.080947000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137680;;;9
14:28:20.09;210.094300000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137680;;;
14:28:20.22;210.220932000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720287;;;9
14:28:20.22;210.223785000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720287;;;
14:28:20.77;210.771973000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720288;;;9
14:28:20.79;210.788230000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720288;;;
14:28:21.86;211.861948000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720289;;;9
14:28:21.87;211.875622000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720289;;;
14:28:23.51;213.516108000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137681;;;9
14:28:23.53;213.528615000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137681;;;
14:28:25.22;215.227163000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720290;;;9
14:28:25.23;215.231286000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720290;;;
14:28:25.79;215.788140000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720291;;;9
14:28:25.80;215.801763000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720291;;;
14:28:26.88;216.881427000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720292;;;9
14:28:26.89;216.894959000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720292;;;
14:28:30.11;220.113326000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137682;;;9
14:28:30.12;220.125917000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137682;;;
14:28:30.27;220.269410000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720293;;;9
14:28:30.27;220.272246000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720293;;;
14:28:30.81;220.811306000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720294;;;9
14:28:30.82;220.823871000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720294;;;
14:28:31.93;221.936387000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720295;;;9
14:28:31.95;221.949607000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720295;;;
14:28:33.55;223.548511000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137683;;;9
14:28:33.56;223.561970000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137683;;;
14:28:35.32;225.325654000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720296;;;9
14:28:35.33;225.328594000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720296;;;
14:28:35.87;225.871647000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720297;;;9
14:28:35.88;225.885266000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720297;;;
14:28:36.96;226.959738000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720298;;;9
14:28:36.97;226.973334000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720298;;;
14:28:40.14;230.143901000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137684;;;9
14:28:40.15;230.157396000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137684;;;
14:28:40.35;230.348970000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720299;;;9
14:28:40.35;230.351779000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720299;;;
14:28:40.89;230.889859000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720300;;;9
14:28:40.90;230.903282000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720300;;;
14:28:41.98;231.986226000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720301;;;9
14:28:42.00;231.999987000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720301;;;
14:28:43.58;233.579049000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137685;;;9
14:28:43.59;233.592728000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137685;;;
14:28:45.36;235.366027000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720302;;;9
14:28:45.37;235.368994000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720302;;;
14:28:45.91;235.912133000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720303;;;9
14:28:45.92;235.924844000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720303;;;
14:28:47.01;237.009041000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720304;;;9
14:28:47.02;237.021905000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720304;;;
14:28:50.16;240.162312000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137686;;;9
14:28:50.17;240.175814000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137686;;;
14:28:50.39;240.392256000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720305;;;9
14:28:50.39;240.395075000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720305;;;
14:28:50.93;240.934339000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720306;;;9
14:28:50.94;240.947515000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720306;;;
14:28:52.03;242.031253000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720307;;;9
14:28:52.04;242.045053000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720307;;;
14:28:53.59;243.593477000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137687;;;9
14:28:53.60;243.606985000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137687;;;
14:28:55.41;245.413424000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720308;;;9
14:28:55.41;245.416246000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720308;;;
14:28:55.96;245.961577000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720309;;;9
14:28:55.97;245.975489000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720309;;;
14:28:57.05;247.050533000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720310;;;9
14:28:57.07;247.068422000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720310;;;
14:29:00.19;250.188737000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137688;;;9
14:29:00.20;250.202175000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137688;;;
14:29:00.43;250.434850000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720311;;;9
14:29:00.43;250.437722000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720311;;;
14:29:00.98;250.984882000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720312;;;9
14:29:00.99;250.997720000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720312;;;
14:29:02.08;252.078767000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720313;;;9
14:29:02.09;252.091692000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720313;;;
14:29:03.62;253.623966000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137689;;;9
14:29:03.63;253.636900000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137689;;;
14:29:05.46;255.462027000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720314;;;9
14:29:05.46;255.464785000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720314;;;
14:29:06.00;256.005112000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720315;;;9
14:29:06.02;256.018672000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720315;;;
14:29:07.09;257.097032000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720316;;;9
14:29:07.11;257.110055000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720316;;;
14:29:10.22;260.219171000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137690;;;9
14:29:10.23;260.237986000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137690;;;
14:29:10.48;260.486098000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720317;;;9
14:29:10.49;260.490288000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720317;;;
14:29:11.03;261.032109000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720318;;;9
14:29:11.04;261.045428000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720318;;;
14:29:12.12;262.120185000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720319;;;9
14:29:12.13;262.133886000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720319;;;
14:29:13.65;263.655407000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137691;;;9
14:29:13.67;263.668508000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137691;;;
14:29:15.50;265.506336000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720320;;;9
14:29:15.51;265.509242000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720320;;;
14:29:16.05;266.054350000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720321;;;9
14:29:16.06;266.066593000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720321;;;
14:29:17.14;267.144467000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720322;;;9
14:29:17.15;267.157854000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720322;;;
14:29:20.23;270.235580000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137692;;;9
14:29:20.25;270.248867000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137692;;;
14:29:20.53;270.533606000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720323;;;9
14:29:20.53;270.536530000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720323;;;
14:29:21.08;271.079520000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720324;;;9
14:29:21.09;271.093104000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720324;;;
14:29:22.16;272.167667000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720325;;;9
14:29:22.18;272.180537000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720325;;;
14:29:23.67;273.670733000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137693;;;9
14:29:23.68;273.683955000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137693;;;
14:29:25.55;275.554702000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720326;;;9
14:29:25.55;275.557551000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720326;;;
14:29:26.10;276.101759000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720327;;;9
14:29:26.11;276.115363000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720327;;;
14:29:27.19;277.194850000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720328;;;9
14:29:27.21;277.208785000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720328;;;
14:29:30.26;280.267962000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137694;;;9
14:29:30.28;280.281761000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137694;;;
14:29:30.57;280.578004000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720329;;;9
14:29:30.58;280.580821000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720329;;;
14:29:31.12;281.125003000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720330;;;9
14:29:31.13;281.137837000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720330;;;
14:29:32.21;282.212179000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720331;;;9
14:29:32.22;282.225341000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720331;;;
14:29:33.69;283.698064000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137695;;;9
14:29:33.71;283.710976000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137695;;;
14:29:35.60;285.599080000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720332;;;9
14:29:35.60;285.601894000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720332;;;
14:29:36.15;286.149206000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720333;;;9
14:29:36.16;286.162798000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720333;;;
14:29:37.24;287.239520000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720334;;;9
14:29:37.25;287.254300000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720334;;;
14:29:40.30;290.298403000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137696;;;9
14:29:40.31;290.312286000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137696;;;
14:29:40.62;290.623348000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720335;;;9
14:29:40.62;290.626182000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720335;;;
14:29:41.16;291.167401000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720336;;;9
14:29:41.18;291.180911000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720336;;;
14:29:42.26;292.259474000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720337;;;9
14:29:42.27;292.273118000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720337;;;
14:29:43.73;293.728545000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137697;;;9
14:29:43.74;293.741644000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137697;;;
14:29:45.64;295.644480000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720338;;;9
14:29:45.64;295.647303000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720338;;;
14:29:46.19;296.189715000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720339;;;9
14:29:46.20;296.203032000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720339;;;
14:29:47.28;297.287802000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720340;;;9
14:29:47.30;297.300943000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720340;;;
14:29:50.31;300.313723000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137698;;;9
14:29:50.32;300.328072000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137698;;;
14:29:50.67;300.668750000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720341;;;9
14:29:50.67;300.671693000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720341;;;
14:29:51.22;301.218793000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720342;;;9
14:29:51.23;301.232480000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720342;;;
14:29:52.30;302.307183000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720343;;;9
14:29:52.32;302.320341000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720343;;;
14:29:53.74;303.743973000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137699;;;9
14:29:53.75;303.757919000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137699;;;
14:29:55.69;305.690913000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720344;;;9
14:29:55.69;305.693708000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720344;;;
14:29:56.24;306.239096000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720345;;;9
14:29:56.25;306.256816000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720345;;;
14:29:57.33;307.330100000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720346;;;9
14:29:57.34;307.343415000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720346;;;
14:30:00.34;310.345128000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137700;;;9
14:30:00.36;310.358456000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137700;;;
14:30:00.72;310.719277000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720347;;;9
14:30:00.72;310.722036000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720347;;;
14:30:01.26;311.265278000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720348;;;9
14:30:01.28;311.278805000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720348;;;
14:30:02.35;312.353311000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720349;;;9
14:30:02.36;312.366845000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720349;;;
14:30:03.77;313.776325000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137701;;;9
14:30:03.79;313.791696000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137701;;;
14:30:05.74;315.742598000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720350;;;9
14:30:05.74;315.745489000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720350;;;
14:30:06.28;316.283408000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720351;;;9
14:30:06.29;316.296990000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720351;;;
14:30:07.38;317.380511000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720352;;;9
14:30:07.39;317.394059000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720352;;;
14:30:10.37;320.376506000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137702;;;9
14:30:10.39;320.392042000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137702;;;
14:30:10.75;320.750616000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720353;;;9
14:30:10.76;320.759004000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720353;;;
14:30:11.31;321.310549000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720354;;;9
14:30:11.32;321.323383000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720354;;;
14:30:12.40;322.400883000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720355;;;9
14:30:12.41;322.414489000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720355;;;
14:30:13.81;323.808671000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137703;;;9
14:30:13.82;323.821030000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137703;;;
14:30:15.78;325.781989000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720356;;;9
14:30:15.78;325.784818000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720356;;;
14:30:16.33;326.328700000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720357;;;9
14:30:16.34;326.341742000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720357;;;
14:30:17.42;327.424799000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720358;;;9
14:30:17.43;327.437852000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720358;;;
14:30:20.39;330.388944000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137704;;;9
14:30:20.40;330.401225000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137704;;;
14:30:20.80;330.807943000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720359;;;9
14:30:20.81;330.811276000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720359;;;
14:30:21.35;331.355926000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720360;;;9
14:30:21.37;331.369466000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720360;;;
14:30:22.44;332.445123000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720361;;;9
14:30:22.46;332.458114000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720361;;;
14:30:23.82;333.819058000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137705;;;9
14:30:23.83;333.832701000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137705;;;
14:30:25.83;335.829220000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720362;;;9
14:30:25.83;335.832189000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720362;;;
14:30:26.38;336.380229000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720363;;;9
14:30:26.39;336.393608000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720363;;;
14:30:26.48;336.486163000;192.168.1.11;192.168.1.51;49622;102;170;0;5;720364;T112BCUUD6;USER1$CO$CtlVal$Oper;
14:30:26.59;336.590064000;192.168.1.51;192.168.1.11;102;49622;71;1;5;720364;;;
14:30:26.66;336.661891000;192.168.1.51;192.168.1.11;102;49622;238;3;0;;;;
14:30:26.68;336.679472000;192.168.1.51;192.168.1.12;102;35347;305;3;0;;;;
14:30:27.47;337.473184000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720365;;;9
14:30:27.48;337.486834000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720365;;;
14:30:30.85;340.857303000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720366;;;9
14:30:30.86;340.860104000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720366;;;
14:30:31.40;341.401593000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720367;;;9
14:30:31.41;341.414493000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720367;;;
14:30:32.49;342.493483000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720368;;;9
14:30:32.50;342.507763000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720368;;;
14:30:33.85;343.850373000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137706;;;9
14:30:33.86;343.864407000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137706;;;
14:30:35.87;345.875619000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720369;;;9
14:30:35.88;345.878422000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720369;;;
14:30:36.42;346.420810000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720370;;;9
14:30:36.43;346.433526000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720370;;;
14:30:36.67;346.675561000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137707;;;9
14:30:36.69;346.689012000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137707;;;
14:30:37.51;347.517634000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720371;;;9
14:30:37.53;347.530628000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720371;;;
14:30:40.90;350.903672000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720372;;;9
14:30:40.90;350.906471000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720372;;;
14:30:41.45;351.449622000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720373;;;9
14:30:41.46;351.463008000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720373;;;
14:30:42.53;352.537924000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720374;;;9
14:30:42.55;352.553669000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720374;;;
14:30:43.88;353.882859000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137708;;;9
14:30:43.89;353.895588000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137708;;;
14:30:45.92;355.921006000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720375;;;9
14:30:45.92;355.923813000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720375;;;
14:30:46.47;356.469794000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720376;;;9
14:30:46.48;356.482823000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720376;;;
14:30:46.69;356.692965000;192.168.1.12;192.168.1.51;35347;102;78;0;1;137709;;;9
14:30:46.70;356.705830000;192.168.1.51;192.168.1.12;102;35347;556;1;1;137709;;;
14:30:47.56;357.566112000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720377;;;9
14:30:47.58;357.579238000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720377;;;
14:30:50.94;360.945099000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720378;;;9
14:30:50.94;360.947886000;192.168.1.61;192.168.1.11;102;49621;141;1;1;720378;;;
14:30:51.49;361.496080000;192.168.1.11;192.168.1.51;49622;102;78;0;1;720379;;;9
14:30:51.51;361.509516000;192.168.1.51;192.168.1.11;102;49622;556;1;1;720379;;;
14:30:52.58;362.583178000;192.168.1.11;192.168.1.52;49623;102;78;0;1;720380;;;9
14:30:52.59;362.596283000;192.168.1.52;192.168.1.11;102;49623;564;1;1;720380;;;
14:30:53.90;363.898269000;192.168.1.12;192.168.1.52;35091;102;78;0;1;137710;;;9
14:30:53.91;363.911707000;192.168.1.52;192.168.1.12;102;35091;564;1;1;137710;;;
14:30:55.97;365.971293000;192.168.1.11;192.168.1.61;49621;102;78;0;1;720381;;;9
